gisjoin,name,state,H72001_dp,H72002_dp,H72003_dp,H72004_dp,H72005_dp,H72006_dp,H72007_dp,H72008_dp,H72009_dp,H72010_dp,H72011_dp,H72012_dp,H72013_dp,H72014_dp,H72015_dp,H72016_dp,H72017_dp,H72018_dp,H72019_dp,H72020_dp,H72021_dp,H72022_dp,H72023_dp,H72024_dp,H72025_dp,H72026_dp,H72027_dp,H72028_dp,H72029_dp,H72030_dp,H72031_dp,H72032_dp,H72033_dp,H72034_dp,H72035_dp,H72036_dp,H72037_dp,H72038_dp,H72039_dp,H72040_dp,H72041_dp,H72042_dp,H72043_dp,H72044_dp,H72045_dp,H72046_dp,H72047_dp,H72048_dp,H72049_dp,H72050_dp,H72051_dp,H72052_dp,H72053_dp,H72054_dp,H72055_dp,H72056_dp,H72057_dp,H72058_dp,H72059_dp,H72060_dp,H72061_dp,H72062_dp,H72063_dp,H72064_dp,H72065_dp,H72066_dp,H72067_dp,H72068_dp,H72069_dp,H72070_dp,H72071_dp,H73001_dp,H73002_dp,H73003_dp,H73004_dp,H73005_dp,H73006_dp,H73007_dp,H73008_dp,H73009_dp,H73010_dp,H73011_dp,H73012_dp,H73013_dp,H73014_dp,H73015_dp,H73016_dp,H73017_dp,H73018_dp,H73019_dp,H73020_dp,H73021_dp,H73022_dp,H73023_dp,H73024_dp,H73025_dp,H73026_dp,H73027_dp,H73028_dp,H73029_dp,H73030_dp,H73031_dp,H73032_dp,H73033_dp,H73034_dp,H73035_dp,H73036_dp,H73037_dp,H73038_dp,H73039_dp,H73040_dp,H73041_dp,H73042_dp,H73043_dp,H73044_dp,H73045_dp,H73046_dp,H73047_dp,H73048_dp,H73049_dp,H73050_dp,H73051_dp,H73052_dp,H73053_dp,H73054_dp,H73055_dp,H73056_dp,H73057_dp,H73058_dp,H73059_dp,H73060_dp,H73061_dp,H73062_dp,H73063_dp,H73064_dp,H73065_dp,H73066_dp,H73067_dp,H73068_dp,H73069_dp,H73070_dp,H73071_dp,H73072_dp,H73073_dp,H74001_dp,H74002_dp,H74003_dp,H74004_dp,H74005_dp,H74006_dp,H74007_dp,H74008_dp,H74009_dp,H74010_dp,H74011_dp,H74012_dp,H74013_dp,H74014_dp,H74015_dp,H74016_dp,H74017_dp,H74018_dp,H74019_dp,H74020_dp,H74021_dp,H74022_dp,H74023_dp,H74024_dp,H74025_dp,H74026_dp,H74027_dp,H74028_dp,H74029_dp,H74030_dp,H74031_dp,H74032_dp,H74033_dp,H74034_dp,H74035_dp,H74036_dp,H74037_dp,H74038_dp,H74039_dp,H74040_dp,H74041_dp,H74042_dp,H74043_dp,H74044_dp,H74045_dp,H74046_dp,H74047_dp,H74048_dp,H74049_dp,H74050_dp,H74051_dp,H74052_dp,H74053_dp,H74054_dp,H74055_dp,H74056_dp,H74057_dp,H74058_dp,H74059_dp,H74060_dp,H74061_dp,H74062_dp,H74063_dp,H74064_dp,H74065_dp,H74066_dp,H74067_dp,H74068_dp,H74069_dp,H74070_dp,H74071_dp,H75001_dp,H75002_dp,H75003_dp,H75004_dp,H75005_dp,H75006_dp,H75007_dp,H75008_dp,H75009_dp,H75010_dp,H75011_dp,H75012_dp,H75013_dp,H75014_dp,H75015_dp,H75016_dp,H75017_dp,H75018_dp,H75019_dp,H75020_dp,H75021_dp,H75022_dp,H75023_dp,H75024_dp,H75025_dp,H75026_dp,H75027_dp,H75028_dp,H75029_dp,H75030_dp,H75031_dp,H75032_dp,H75033_dp,H75034_dp,H75035_dp,H75036_dp,H75037_dp,H75038_dp,H75039_dp,H75040_dp,H75041_dp,H75042_dp,H75043_dp,H75044_dp,H75045_dp,H75046_dp,H75047_dp,H75048_dp,H75049_dp,H75050_dp,H75051_dp,H75052_dp,H75053_dp,H75054_dp,H75055_dp,H75056_dp,H75057_dp,H75058_dp,H75059_dp,H75060_dp,H75061_dp,H75062_dp,H75063_dp,H75064_dp,H75065_dp,H75066_dp,H75067_dp,H75068_dp,H75069_dp,H75070_dp,H75071_dp,H75072_dp,H75073_dp,H80001_dp,H80002_dp,H80003_dp,H80004_dp,H80005_dp,H80006_dp,H80007_dp,H80008_dp,H80009_dp,H80010_dp,IFE001_dp,IFE002_dp,IFE003_dp,H72001_sf,H72002_sf,H72003_sf,H72004_sf,H72005_sf,H72006_sf,H72007_sf,H72008_sf,H72009_sf,H72010_sf,H72011_sf,H72012_sf,H72013_sf,H72014_sf,H72015_sf,H72016_sf,H72017_sf,H72018_sf,H72019_sf,H72020_sf,H72021_sf,H72022_sf,H72023_sf,H72024_sf,H72025_sf,H72026_sf,H72027_sf,H72028_sf,H72029_sf,H72030_sf,H72031_sf,H72032_sf,H72033_sf,H72034_sf,H72035_sf,H72036_sf,H72037_sf,H72038_sf,H72039_sf,H72040_sf,H72041_sf,H72042_sf,H72043_sf,H72044_sf,H72045_sf,H72046_sf,H72047_sf,H72048_sf,H72049_sf,H72050_sf,H72051_sf,H72052_sf,H72053_sf,H72054_sf,H72055_sf,H72056_sf,H72057_sf,H72058_sf,H72059_sf,H72060_sf,H72061_sf,H72062_sf,H72063_sf,H72064_sf,H72065_sf,H72066_sf,H72067_sf,H72068_sf,H72069_sf,H72070_sf,H72071_sf,H73001_sf,H73002_sf,H73003_sf,H73004_sf,H73005_sf,H73006_sf,H73007_sf,H73008_sf,H73009_sf,H73010_sf,H73011_sf,H73012_sf,H73013_sf,H73014_sf,H73015_sf,H73016_sf,H73017_sf,H73018_sf,H73019_sf,H73020_sf,H73021_sf,H73022_sf,H73023_sf,H73024_sf,H73025_sf,H73026_sf,H73027_sf,H73028_sf,H73029_sf,H73030_sf,H73031_sf,H73032_sf,H73033_sf,H73034_sf,H73035_sf,H73036_sf,H73037_sf,H73038_sf,H73039_sf,H73040_sf,H73041_sf,H73042_sf,H73043_sf,H73044_sf,H73045_sf,H73046_sf,H73047_sf,H73048_sf,H73049_sf,H73050_sf,H73051_sf,H73052_sf,H73053_sf,H73054_sf,H73055_sf,H73056_sf,H73057_sf,H73058_sf,H73059_sf,H73060_sf,H73061_sf,H73062_sf,H73063_sf,H73064_sf,H73065_sf,H73066_sf,H73067_sf,H73068_sf,H73069_sf,H73070_sf,H73071_sf,H73072_sf,H73073_sf,H74001_sf,H74002_sf,H74003_sf,H74004_sf,H74005_sf,H74006_sf,H74007_sf,H74008_sf,H74009_sf,H74010_sf,H74011_sf,H74012_sf,H74013_sf,H74014_sf,H74015_sf,H74016_sf,H74017_sf,H74018_sf,H74019_sf,H74020_sf,H74021_sf,H74022_sf,H74023_sf,H74024_sf,H74025_sf,H74026_sf,H74027_sf,H74028_sf,H74029_sf,H74030_sf,H74031_sf,H74032_sf,H74033_sf,H74034_sf,H74035_sf,H74036_sf,H74037_sf,H74038_sf,H74039_sf,H74040_sf,H74041_sf,H74042_sf,H74043_sf,H74044_sf,H74045_sf,H74046_sf,H74047_sf,H74048_sf,H74049_sf,H74050_sf,H74051_sf,H74052_sf,H74053_sf,H74054_sf,H74055_sf,H74056_sf,H74057_sf,H74058_sf,H74059_sf,H74060_sf,H74061_sf,H74062_sf,H74063_sf,H74064_sf,H74065_sf,H74066_sf,H74067_sf,H74068_sf,H74069_sf,H74070_sf,H74071_sf,H75001_sf,H75002_sf,H75003_sf,H75004_sf,H75005_sf,H75006_sf,H75007_sf,H75008_sf,H75009_sf,H75010_sf,H75011_sf,H75012_sf,H75013_sf,H75014_sf,H75015_sf,H75016_sf,H75017_sf,H75018_sf,H75019_sf,H75020_sf,H75021_sf,H75022_sf,H75023_sf,H75024_sf,H75025_sf,H75026_sf,H75027_sf,H75028_sf,H75029_sf,H75030_sf,H75031_sf,H75032_sf,H75033_sf,H75034_sf,H75035_sf,H75036_sf,H75037_sf,H75038_sf,H75039_sf,H75040_sf,H75041_sf,H75042_sf,H75043_sf,H75044_sf,H75045_sf,H75046_sf,H75047_sf,H75048_sf,H75049_sf,H75050_sf,H75051_sf,H75052_sf,H75053_sf,H75054_sf,H75055_sf,H75056_sf,H75057_sf,H75058_sf,H75059_sf,H75060_sf,H75061_sf,H75062_sf,H75063_sf,H75064_sf,H75065_sf,H75066_sf,H75067_sf,H75068_sf,H75069_sf,H75070_sf,H75071_sf,H75072_sf,H75073_sf,H80001_sf,H80002_sf,H80003_sf,H80004_sf,H80005_sf,H80006_sf,H80007_sf,H80008_sf,H80009_sf,H80010_sf,IFE001_sf,IFE002_sf,IFE003_sf,STATE,COUNTY,TRACT,GEOID10
G3900490000110,Census Tract 1.10,39,3343,3306,3212,42,2,34,3,13,37,31,11,2,5,0,6,0,4,0,0,0,0,2,0,0,1,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3343,66,3277,3251,3168,40,1,34,3,5,26,21,9,2,5,0,0,0,4,0,0,0,0,0,0,0,1,5,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841,2819,2746,36,0,31,0,6,22,22,6,2,5,0,6,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2841,48,2793,2779,2713,35,0,31,0,0,14,14,6,2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,1727,90,3344,3308,3217,40,2,36,0,13,36,32,13,4,6,1,7,0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3344,63,3281,3251,3171,37,1,36,0,6,30,26,12,4,6,1,2,0,1,0,0,0,0,0,0,0,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844,2822,2750,34,1,29,0,8,22,21,5,4,4,1,6,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2844,48,2796,2778,2715,31,1,29,0,2,18,17,5,4,4,1,2,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1817,1720,97,39,049,000110,39049000110
G3900490000120,Census Tract 1.20,39,3160,3115,3017,39,6,45,0,8,45,42,14,8,15,0,1,1,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3160,40,3120,3076,2985,39,3,45,0,4,44,42,14,8,15,0,1,1,1,0,0,0,0,0,2,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,2611,2542,38,3,28,0,0,22,20,5,8,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2633,31,2602,2581,2512,38,3,28,0,0,21,20,5,8,5,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,1586,1536,50,3162,3113,3016,44,3,42,1,7,49,42,15,8,15,0,3,0,1,0,0,0,0,0,0,0,0,7,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3162,40,3122,3075,2985,44,1,42,1,2,47,40,15,8,15,0,1,0,1,0,0,0,0,0,0,0,0,7,5,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,2613,2536,40,1,31,1,4,27,23,5,8,6,0,3,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2640,30,2610,2585,2512,40,1,31,1,0,25,21,5,8,6,0,1,0,1,0,0,0,0,0,0,0,0,4,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,2,1586,1533,53,39,049,000120,39049000120
G3900490000210,Census Tract 2.10,39,2929,2865,2769,48,4,34,0,10,64,60,22,7,17,0,5,3,0,0,3,0,0,0,0,0,3,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2929,56,2873,2819,2728,48,4,34,0,5,54,50,22,6,17,0,0,3,0,0,2,0,0,0,0,0,0,4,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,2409,2335,41,4,25,0,4,33,30,4,7,11,0,2,3,0,0,3,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2442,46,2396,2367,2296,41,4,25,0,1,29,26,4,6,11,0,0,3,0,0,2,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,1410,59,2935,2872,2773,52,5,32,0,10,63,52,22,5,17,1,4,3,0,0,0,0,0,0,0,0,0,11,3,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2935,54,2881,2824,2729,52,5,32,0,6,57,47,21,5,17,1,1,2,0,0,0,0,0,0,0,0,0,10,2,0,0,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437,2411,2333,41,5,26,0,6,26,21,5,4,7,1,2,2,0,0,0,0,0,0,0,0,0,5,3,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2437,37,2400,2377,2302,41,5,26,0,3,23,19,5,4,7,1,1,1,0,0,0,0,0,0,0,0,0,4,2,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1469,1411,58,39,049,000210,39049000210
G3900490000220,Census Tract 2.20,39,3727,3653,3546,32,2,52,0,21,74,70,29,8,18,0,7,3,0,0,0,0,0,0,0,3,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727,63,3664,3603,3510,31,0,52,0,10,61,57,25,8,18,0,0,3,0,0,0,0,0,0,0,3,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986,2958,2874,31,1,45,0,7,28,24,8,7,3,0,1,3,0,0,0,0,0,0,0,0,2,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2986,35,2951,2926,2849,30,0,45,0,2,25,21,8,7,3,0,0,3,0,0,0,0,0,0,0,0,0,4,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,1640,43,3727,3651,3536,32,4,55,0,24,76,67,28,9,22,1,6,0,0,0,0,0,0,0,1,0,0,9,1,4,0,0,0,0,1,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3727,64,3663,3601,3500,32,2,55,0,12,62,58,26,8,22,1,0,0,0,0,0,0,0,0,1,0,0,4,0,1,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978,2952,2863,29,3,43,0,14,26,20,7,3,6,1,2,0,0,0,0,0,0,0,1,0,0,6,1,2,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2978,40,2938,2917,2839,29,1,43,0,5,21,18,7,3,6,1,0,0,0,0,0,0,0,0,1,0,0,3,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1683,1643,40,39,049,000220,39049000220
G3900490000310,Census Tract 3.10,39,3148,3011,2136,735,4,71,2,63,137,124,75,11,17,0,10,3,1,0,4,1,0,0,0,2,0,13,10,0,0,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3148,130,3018,2901,2080,735,4,71,2,9,117,106,72,10,17,0,2,3,1,0,0,1,0,0,0,0,0,11,10,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,2437,1812,528,4,52,2,39,50,46,18,8,10,0,7,0,0,0,0,1,0,0,0,2,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,79,2408,2368,1774,528,4,52,2,8,40,36,18,7,10,0,0,0,0,0,0,1,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,1390,171,3147,3010,2135,739,3,70,2,61,137,125,72,16,16,1,11,3,4,0,2,0,0,0,0,0,0,12,9,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3147,130,3017,2898,2080,737,2,70,2,7,119,110,72,13,16,1,1,3,4,0,0,0,0,0,0,0,0,9,8,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,2439,1807,533,3,53,2,41,48,42,19,12,6,0,2,2,1,0,0,0,0,0,0,0,0,6,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2487,81,2406,2364,1771,531,2,53,2,5,42,38,19,10,6,0,0,2,1,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1561,1385,176,39,049,000310,39049000310
G3900490000320,Census Tract 3.20,39,2394,2311,1924,296,4,29,1,57,83,66,46,11,3,1,2,0,2,1,0,0,0,0,0,0,0,16,11,1,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2394,90,2304,2231,1890,296,2,27,1,15,73,61,44,11,3,1,0,0,1,1,0,0,0,0,0,0,0,11,9,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,1879,1615,205,4,27,1,27,45,34,17,10,2,1,2,0,2,0,0,0,0,0,0,0,0,10,8,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1924,55,1869,1829,1590,205,2,27,1,4,40,31,17,10,2,1,0,0,1,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,1045,57,2390,2313,1923,299,6,29,0,56,77,68,45,13,6,0,2,0,0,0,0,2,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2390,84,2306,2231,1890,298,1,29,0,13,75,66,45,13,6,0,0,0,0,0,0,2,0,0,0,0,0,9,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,1884,1616,208,5,28,0,27,41,35,14,12,6,0,1,0,0,0,0,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1925,55,1870,1830,1593,207,1,28,0,1,40,34,14,12,6,0,0,0,0,0,0,2,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1102,1044,58,39,049,000320,39049000320
G3900490000330,Census Tract 3.30,39,2314,2214,1595,533,6,27,1,52,100,84,32,17,15,2,12,3,2,1,0,0,0,0,0,0,0,14,8,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314,87,2227,2141,1572,530,4,27,1,7,86,75,32,17,15,2,3,3,2,1,0,0,0,0,0,0,0,9,3,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777,1730,1295,365,4,27,1,38,47,39,11,13,3,2,5,3,2,0,0,0,0,0,0,0,0,6,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1777,54,1723,1681,1281,362,4,27,1,6,42,37,11,13,3,2,3,3,2,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,4,0,0,4,1139,1015,124,2314,2230,1623,528,2,26,1,50,84,77,40,13,12,0,8,4,0,0,0,0,0,0,0,0,0,7,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2314,88,2226,2158,1597,525,2,26,1,7,68,65,37,12,12,0,0,4,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,1738,1317,362,2,23,1,33,32,30,12,10,5,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1770,54,1716,1687,1299,360,2,23,1,2,29,27,10,9,5,0,0,3,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1139,1017,122,39,049,000330,39049000330
