start_id,start_geoid,start_lat,start_lon,end_id,end_geoid,end_lat,end_lon,density
0,39049000110,+40.0589918,-083.0127611,63,39049005000,+39.9539794,-083.0297042,1.0
0,39049000110,+40.0589918,-083.0127611,140,39049007199,+40.0673107,-082.9170110,1.0
0,39049000110,+40.0589918,-083.0127611,172,39049007811,+40.0347566,-083.0435104,2.0
0,39049000110,+40.0589918,-083.0127611,198,39049008242,+39.9786000,-083.0960723,1.0
0,39049000110,+40.0589918,-083.0127611,248,39049009374,+39.9255728,-082.8288008,3.0
1,39049000120,+40.0510465,-083.0236812,63,39049005000,+39.9539794,-083.0297042,1.0
1,39049000120,+40.0510465,-083.0236812,86,39049006351,+40.0664173,-083.0541570,3.0
1,39049000120,+40.0510465,-083.0236812,187,39049008120,+39.9469893,-083.1294798,2.0
1,39049000120,+40.0510465,-083.0236812,198,39049008242,+39.9786000,-083.0960723,1.0
1,39049000120,+40.0510465,-083.0236812,232,39049009323,+39.9407260,-082.8843405,2.0
1,39049000120,+40.0510465,-083.0236812,257,39049009420,+39.9051155,-082.8693004,1.0
2,39049000210,+40.0438151,-083.0050977,123,39049006990,+40.1163349,-082.9624569,2.0
3,39049000220,+40.0369883,-083.0113311,63,39049005000,+39.9539794,-083.0297042,1.0
3,39049000220,+40.0369883,-083.0113311,164,39049007534,+40.0325524,-082.9464802,3.0
3,39049000220,+40.0369883,-083.0113311,191,39049008161,+39.9003778,-083.1397256,2.0
4,39049000310,+40.0361932,-082.9938588,13,39049000730,+40.0050776,-082.9736696,1.0
4,39049000310,+40.0361932,-082.9938588,56,39049004500,+39.9583312,-083.0663570,2.0
4,39049000310,+40.0361932,-082.9938588,133,39049007114,+40.0985160,-082.9354723,1.0
4,39049000310,+40.0361932,-082.9938588,134,39049007115,+40.0869438,-082.9401113,2.0
4,39049000310,+40.0361932,-082.9938588,181,39049007951,+40.0550510,-083.1135739,3.0
4,39049000310,+40.0361932,-082.9938588,232,39049009323,+39.9407260,-082.8843405,2.0
5,39049000320,+40.0381592,-082.9834210,63,39049005000,+39.9539794,-083.0297042,1.0
5,39049000320,+40.0381592,-082.9834210,150,39049007395,+39.9905848,-082.8081891,3.0
5,39049000320,+40.0381592,-082.9834210,176,39049007921,+40.0441063,-083.1789442,1.0
