start_id,start_geoid,start_lat,start_lon,end_id,end_geoid,end_lat,end_lon,density
0,39049000110,+40.0589918,-083.0127611,248,39049009374,+39.9255728,-082.8288008,3.0
1,39049000120,+40.0510465,-083.0236812,184,39049007954,+39.9957830,-083.1449176,3.0
3,39049000220,+40.0369883,-083.0113311,247,39049009373,+39.9147343,-082.8492315,3.0
6,39049000330,+40.0278720,-082.9858868,279,39049010500,+40.1098381,-083.1427495,3.0
9,39049000500,+40.0208195,-083.0082107,188,39049008132,+39.9413151,-083.1492604,3.0
11,39049000710,+40.0192278,-082.9890673,223,39049009210,+39.9785878,-082.8767518,3.0
14,39049000810,+40.0265433,-082.9761993,193,39049008163,+39.9404250,-083.1362465,3.0
16,39049000910,+40.0162410,-082.9733326,279,39049010500,+40.1098381,-083.1427495,3.0
17,39049000920,+40.0163266,-082.9626323,269,39049009740,+39.8422511,-083.0395690,3.0
18,39049001000,+40.0096828,-083.0031623,205,39049008350,+39.9244034,-083.1061950,3.0
19,39049001110,+40.0091635,-083.0142462,192,39049008162,+39.9193520,-083.1964122,3.0
21,39049001122,+40.0126073,-083.0330559,248,39049009374,+39.9255728,-082.8288008,2.0
21,39049001122,+40.0126073,-083.0330559,276,39049010200,+39.8881595,-082.8310039,1.0
25,39049001500,+39.9916118,-082.9778815,190,39049008142,+39.9693378,-083.1406324,3.0
28,39049001810,+39.9922086,-083.0116136,79,39049006230,+40.0793948,-083.1737874,3.0
28,39049001810,+39.9922086,-083.0116136,223,39049009210,+39.9785878,-082.8767518,3.0
28,39049001810,+39.9922086,-083.0116136,276,39049010200,+39.8881595,-082.8310039,3.0
32,39049002000,+39.9820617,-083.0140758,278,39049010400,+40.1246594,-083.1607484,3.0
33,39049002100,+39.9788975,-083.0072144,247,39049009373,+39.9147343,-082.8492315,3.0
34,39049002200,+39.9826700,-082.9996446,276,39049010200,+39.8881595,-082.8310039,3.0
37,39049002520,+39.9752413,-082.9524679,205,39049008350,+39.9244034,-083.1061950,2.0
37,39049002520,+39.9752413,-082.9524679,276,39049010200,+39.8881595,-082.8310039,1.0
38,39049002600,+39.9883334,-082.9252448,115,39049006931,+40.0817154,-082.9672126,3.0
39,39049002710,+39.9799914,-082.9192524,47,39049002900,+39.9757645,-082.9751700,3.0
39,39049002710,+39.9799914,-082.9192524,192,39049008162,+39.9193520,-083.1964122,3.0
42,39049002750,+39.9629669,-082.9081509,265,39049009600,+39.8889368,-083.1000182,3.0
44,39049002770,+39.9516772,-082.9101679,121,39049006945,+40.0925469,-082.9580378,3.0
44,39049002770,+39.9516772,-082.9101679,205,39049008350,+39.9244034,-083.1061950,3.0
45,39049002780,+39.9439852,-082.9288221,38,39049002600,+39.9883334,-082.9252448,2.0
45,39049002780,+39.9439852,-082.9288221,166,39049007551,+40.0258470,-082.9209676,3.0
45,39049002780,+39.9439852,-082.9288221,193,39049008163,+39.9404250,-083.1362465,1.0
49,39049003200,+39.9714198,-083.0133641,79,39049006230,+40.0793948,-083.1737874,3.0
49,39049003200,+39.9714198,-083.0133641,184,39049007954,+39.9957830,-083.1449176,3.0
52,39049003800,+39.9628511,-082.9736398,59,39049004700,+39.9501843,-083.0636491,3.0
53,39049004000,+39.9578076,-082.9938952,269,39049009740,+39.8422511,-083.0395690,3.0
55,39049004300,+39.9690009,-083.0471008,248,39049009374,+39.9255728,-082.8288008,3.0
64,39049005100,+39.9427460,-083.0214223,90,39049006372,+40.0696870,-083.0994840,3.0
64,39049005100,+39.9427460,-083.0214223,279,39049010500,+40.1098381,-083.1427495,3.0
65,39049005200,+39.9504115,-082.9926051,115,39049006931,+40.0817154,-082.9672126,3.0
66,39049005300,+39.9553231,-082.9740477,192,39049008162,+39.9193520,-083.1964122,3.0
67,39049005410,+39.9555588,-082.9538281,205,39049008350,+39.9244034,-083.1061950,3.0
68,39049005420,+39.9511046,-082.9555735,38,39049002600,+39.9883334,-082.9252448,3.0
68,39049005420,+39.9511046,-082.9555735,192,39049008162,+39.9193520,-083.1964122,3.0
68,39049005420,+39.9511046,-082.9555735,278,39049010400,+40.1246594,-083.1607484,3.0
75,39049005900,+39.9391312,-082.9688229,278,39049010400,+40.1246594,-083.1607484,3.0
77,39049006100,+39.9255085,-082.9905758,278,39049010400,+40.1246594,-083.1607484,3.0
78,39049006220,+40.0869285,-083.1281944,205,39049008350,+39.9244034,-083.1061950,3.0
80,39049006236,+40.1319019,-083.1384513,166,39049007551,+40.0258470,-082.9209676,3.0
81,39049006310,+40.0383407,-083.0826530,193,39049008163,+39.9404250,-083.1362465,3.0
84,39049006330,+40.0233539,-083.0819291,166,39049007551,+40.0258470,-082.9209676,3.0
84,39049006330,+40.0233539,-083.0819291,188,39049008132,+39.9413151,-083.1492604,2.0
84,39049006330,+40.0233539,-083.0819291,193,39049008163,+39.9404250,-083.1362465,1.0
85,39049006340,+40.0552770,-083.0809396,247,39049009373,+39.9147343,-082.8492315,3.0
88,39049006353,+40.0585940,-083.0694503,168,39049007721,+40.0550543,-082.9665635,3.0
89,39049006371,+40.0870733,-083.1021360,200,39049008312,+39.9352608,-083.0949072,3.0
92,39049006384,+40.1224839,-083.0743319,276,39049010200,+39.8881595,-082.8310039,3.0
96,39049006392,+40.1023122,-083.0452464,223,39049009210,+39.9785878,-082.8767518,3.0
97,39049006393,+40.1303171,-083.0824257,188,39049008132,+39.9413151,-083.1492604,3.0
97,39049006393,+40.1303171,-083.0824257,200,39049008312,+39.9352608,-083.0949072,3.0
101,39049006410,+40.0117459,-083.0823861,193,39049008163,+39.9404250,-083.1362465,3.0
102,39049006430,+40.0134617,-083.0590157,247,39049009373,+39.9147343,-082.8492315,3.0
103,39049006500,+40.0045889,-083.0676698,188,39049008132,+39.9413151,-083.1492604,3.0
103,39049006500,+40.0045889,-083.0676698,193,39049008163,+39.9404250,-083.1362465,3.0
106,39049006721,+40.1027983,-083.0233041,188,39049008132,+39.9413151,-083.1492604,3.0
108,39049006810,+40.0786666,-083.0144828,38,39049002600,+39.9883334,-082.9252448,3.0
108,39049006810,+40.0786666,-083.0144828,79,39049006230,+40.0793948,-083.1737874,3.0
111,39049006910,+40.0876272,-083.0262338,90,39049006372,+40.0696870,-083.0994840,3.0
117,39049006933,+40.0634418,-082.9653429,265,39049009600,+39.8889368,-083.1000182,2.0
118,39049006942,+40.1036971,-082.9732565,115,39049006931,+40.0817154,-082.9672126,3.0
122,39049006950,+40.0776045,-083.0417636,190,39049008142,+39.9693378,-083.1406324,3.0
124,39049007010,+40.1223381,-082.9372982,193,39049008163,+39.9404250,-083.1362465,3.0
131,39049007112,+40.0723936,-082.9426101,248,39049009374,+39.9255728,-082.8288008,3.0
135,39049007120,+40.0895063,-082.9203645,121,39049006945,+40.0925469,-082.9580378,3.0
136,39049007132,+40.0701570,-082.8813197,276,39049010200,+39.8881595,-082.8310039,3.0
138,39049007194,+40.1068180,-082.9057820,168,39049007721,+40.0550543,-082.9665635,3.0
141,39049007201,+40.1188299,-082.8262954,188,39049008132,+39.9413151,-083.1492604,3.0
