start_id,start_geoid,start_lat,start_lon,end_id,end_geoid,end_lat,end_lon,density
3,39049000220,+40.0369883,-083.0113311,166,39049007551,+40.0258470,-082.9209676,3.0
6,39049000330,+40.0278720,-082.9858868,279,39049010500,+40.1098381,-083.1427495,3.0
9,39049000500,+40.0208195,-083.0082107,38,39049002600,+39.9883334,-082.9252448,1.0
9,39049000500,+40.0208195,-083.0082107,192,39049008162,+39.9193520,-083.1964122,2.0
14,39049000810,+40.0265433,-082.9761993,38,39049002600,+39.9883334,-082.9252448,3.0
16,39049000910,+40.0162410,-082.9733326,279,39049010500,+40.1098381,-083.1427495,3.0
25,39049001500,+39.9916118,-082.9778815,192,39049008162,+39.9193520,-083.1964122,3.0
28,39049001810,+39.9922086,-083.0116136,79,39049006230,+40.0793948,-083.1737874,3.0
32,39049002000,+39.9820617,-083.0140758,278,39049010400,+40.1246594,-083.1607484,3.0
33,39049002100,+39.9788975,-083.0072144,166,39049007551,+40.0258470,-082.9209676,3.0
45,39049002780,+39.9439852,-082.9288221,193,39049008163,+39.9404250,-083.1362465,3.0
49,39049003200,+39.9714198,-083.0133641,79,39049006230,+40.0793948,-083.1737874,3.0
64,39049005100,+39.9427460,-083.0214223,79,39049006230,+40.0793948,-083.1737874,3.0
68,39049005420,+39.9511046,-082.9555735,38,39049002600,+39.9883334,-082.9252448,3.0
68,39049005420,+39.9511046,-082.9555735,79,39049006230,+40.0793948,-083.1737874,1.0
68,39049005420,+39.9511046,-082.9555735,278,39049010400,+40.1246594,-083.1607484,2.0
75,39049005900,+39.9391312,-082.9688229,79,39049006230,+40.0793948,-083.1737874,3.0
77,39049006100,+39.9255085,-082.9905758,79,39049006230,+40.0793948,-083.1737874,3.0
84,39049006330,+40.0233539,-083.0819291,193,39049008163,+39.9404250,-083.1362465,3.0
85,39049006340,+40.0552770,-083.0809396,166,39049007551,+40.0258470,-082.9209676,3.0
97,39049006393,+40.1303171,-083.0824257,38,39049002600,+39.9883334,-082.9252448,3.0
101,39049006410,+40.0117459,-083.0823861,193,39049008163,+39.9404250,-083.1362465,3.0
102,39049006430,+40.0134617,-083.0590157,166,39049007551,+40.0258470,-082.9209676,3.0
103,39049006500,+40.0045889,-083.0676698,192,39049008162,+39.9193520,-083.1964122,3.0
103,39049006500,+40.0045889,-083.0676698,193,39049008163,+39.9404250,-083.1362465,3.0
106,39049006721,+40.1027983,-083.0233041,192,39049008162,+39.9193520,-083.1964122,3.0
108,39049006810,+40.0786666,-083.0144828,193,39049008163,+39.9404250,-083.1362465,3.0
108,39049006810,+40.0786666,-083.0144828,278,39049010400,+40.1246594,-083.1607484,3.0
122,39049006950,+40.0776045,-083.0417636,192,39049008162,+39.9193520,-083.1964122,3.0
124,39049007010,+40.1223381,-082.9372982,38,39049002600,+39.9883334,-082.9252448,3.0
141,39049007201,+40.1188299,-082.8262954,192,39049008162,+39.9193520,-083.1964122,3.0
158,39049007511,+40.0076485,-082.9586431,193,39049008163,+39.9404250,-083.1362465,3.0
162,39049007532,+40.0539581,-082.9324823,279,39049010500,+40.1098381,-083.1427495,3.0
165,39049007550,+40.0090840,-082.9265142,79,39049006230,+40.0793948,-083.1737874,1.0
165,39049007550,+40.0090840,-082.9265142,279,39049010500,+40.1098381,-083.1427495,2.0
196,39049008230,+39.9464381,-083.1161246,174,39049007820,+40.0219457,-083.0264862,3.0
213,39049008730,+39.9241408,-082.9439885,174,39049007820,+40.0219457,-083.0264862,3.0
216,39049008813,+39.8964713,-082.9549140,278,39049010400,+40.1246594,-083.1607484,3.0
227,39049009250,+39.9581858,-082.8813672,278,39049010400,+40.1246594,-083.1607484,3.0
239,39049009336,+39.9223574,-082.9254787,38,39049002600,+39.9883334,-082.9252448,3.0
254,39049009386,+39.9370382,-082.8200965,79,39049006230,+40.0793948,-083.1737874,3.0
262,39049009497,+39.8269365,-082.8628120,115,39049006931,+40.0817154,-082.9672126,0.4000000000000057
262,39049009497,+39.8269365,-082.8628120,278,39049010400,+40.1246594,-083.1607484,3.0
264,39049009590,+39.8400430,-082.9762442,278,39049010400,+40.1246594,-083.1607484,3.0
267,39049009712,+39.8800429,-083.0757550,279,39049010500,+40.1098381,-083.1427495,3.0
270,39049009751,+39.8366574,-083.1082085,38,39049002600,+39.9883334,-082.9252448,3.0
270,39049009751,+39.8366574,-083.1082085,192,39049008162,+39.9193520,-083.1964122,3.0
282,39049010700,+40.0659949,-083.0083600,38,39049002600,+39.9883334,-082.9252448,1.0
282,39049010700,+40.0659949,-083.0083600,193,39049008163,+39.9404250,-083.1362465,2.0
