start_id,start_geoid,start_lat,start_lon,end_id,end_geoid,end_lat,end_lon,density
0,39049000110,+40.0589918,-083.0127611,63,39049005000,+39.9539794,-083.0297042,1.0
0,39049000110,+40.0589918,-083.0127611,166,39049007551,+40.0258470,-082.9209676,1.0
0,39049000110,+40.0589918,-083.0127611,188,39049008132,+39.9413151,-083.1492604,1.0
0,39049000110,+40.0589918,-083.0127611,193,39049008163,+39.9404250,-083.1362465,1.0
0,39049000110,+40.0589918,-083.0127611,206,39049008360,+39.9230633,-083.0800991,1.0
1,39049000120,+40.0510465,-083.0236812,63,39049005000,+39.9539794,-083.0297042,1.0
1,39049000120,+40.0510465,-083.0236812,166,39049007551,+40.0258470,-082.9209676,1.0
1,39049000120,+40.0510465,-083.0236812,188,39049008132,+39.9413151,-083.1492604,1.0
3,39049000220,+40.0369883,-083.0113311,51,39049003700,+39.9627013,-082.9535872,1.0
3,39049000220,+40.0369883,-083.0113311,63,39049005000,+39.9539794,-083.0297042,1.0
3,39049000220,+40.0369883,-083.0113311,223,39049009210,+39.9785878,-082.8767518,1.0
4,39049000310,+40.0361932,-082.9938588,117,39049006933,+40.0634418,-082.9653429,1.0
4,39049000310,+40.0361932,-082.9938588,168,39049007721,+40.0550543,-082.9665635,1.0
4,39049000310,+40.0361932,-082.9938588,240,39049009337,+39.9212215,-082.9106815,1.0
4,39049000310,+40.0361932,-082.9938588,276,39049010200,+39.8881595,-082.8310039,1.0
5,39049000320,+40.0381592,-082.9834210,63,39049005000,+39.9539794,-083.0297042,1.0
5,39049000320,+40.0381592,-082.9834210,79,39049006230,+40.0793948,-083.1737874,1.0
5,39049000320,+40.0381592,-082.9834210,199,39049008311,+39.9417347,-083.1024707,1.0
5,39049000320,+40.0381592,-082.9834210,276,39049010200,+39.8881595,-082.8310039,1.0
6,39049000330,+40.0278720,-082.9858868,200,39049008312,+39.9352608,-083.0949072,1.0
6,39049000330,+40.0278720,-082.9858868,240,39049009337,+39.9212215,-082.9106815,1.0
7,39049000410,+40.0289957,-083.0194484,47,39049002900,+39.9757645,-082.9751700,1.0
7,39049000410,+40.0289957,-083.0194484,121,39049006945,+40.0925469,-082.9580378,1.0
7,39049000410,+40.0289957,-083.0194484,188,39049008132,+39.9413151,-083.1492604,1.0
