theta_5_2_5,0.0
theta_5_3_5,0.0
theta_5_4_5,0.0
theta_5_5_5,0.0
theta_5_6_5,1.0
theta_5_7_5,0.0
theta_5_8_5,0.0
theta_5_9_5,0.0
theta_7_0_5,0.0
theta_7_1_5,0.0
theta_7_2_5,0.0
theta_7_3_5,0.0
theta_7_4_5,0.0
theta_7_5_5,0.0
theta_7_6_5,1.0
theta_7_7_5,0.0
theta_7_8_5,0.0
theta_7_9_5,0.0
theta_0_0_8,1.0
theta_0_1_8,0.0
theta_0_2_8,0.0
theta_0_3_8,0.0
theta_0_4_8,0.0
theta_0_5_8,0.0
theta_0_6_8,0.0
theta_0_7_8,0.0
theta_0_8_8,0.0
theta_0_9_8,0.0
theta_1_0_9,0.0
theta_1_1_9,1.0
theta_1_2_9,0.0
theta_1_3_9,0.0
theta_1_4_9,0.0
theta_1_5_9,0.0
theta_1_6_9,0.0
theta_1_7_9,0.0
theta_1_8_9,0.0
theta_1_9_9,0.0
theta_0_0_12,0.0
theta_0_1_12,0.0
theta_0_2_12,1.0
theta_0_3_12,0.0
theta_0_4_12,0.0
theta_0_5_12,0.0
theta_0_6_12,0.0
theta_0_7_12,0.0
theta_0_8_12,0.0
theta_0_9_12,0.0
theta_4_0_13,0.0
theta_4_1_13,0.0
theta_4_2_13,1.0
theta_4_3_13,0.0
theta_4_4_13,0.0
theta_4_5_13,0.0
theta_4_6_13,0.0
theta_4_7_13,0.0
theta_4_8_13,0.0
theta_4_9_13,0.0
theta_3_0_18,0.0
theta_3_1_18,1.0
theta_3_2_18,0.0
theta_3_3_18,0.0
theta_3_4_18,0.0
theta_3_5_18,0.0
theta_3_6_18,0.0
theta_3_7_18,0.0
theta_3_8_18,0.0
theta_3_9_18,0.0
theta_5_0_18,0.0
theta_5_1_18,1.0
theta_5_2_18,0.0
theta_5_3_18,0.0
theta_5_4_18,0.0
theta_5_5_18,0.0
theta_5_6_18,0.0
theta_5_7_18,0.0
theta_5_8_18,0.0
theta_5_9_18,0.0
theta_7_0_18,0.0
theta_7_1_18,1.0
theta_7_2_18,0.0
theta_7_3_18,0.0
theta_7_4_18,0.0
theta_7_5_18,0.0
theta_7_6_18,0.0
theta_7_7_18,0.0
theta_7_8_18,0.0
theta_7_9_18,0.0
theta_4_0_19,0.0
theta_4_1_19,0.0
theta_4_2_19,0.0
theta_4_3_19,1.0
theta_4_4_19,0.0
theta_4_5_19,0.0
theta_4_6_19,0.0
theta_4_7_19,0.0
theta_4_8_19,0.0
theta_4_9_19,0.0
theta_5_0_19,0.0
theta_5_1_19,0.0
theta_5_2_19,0.0
theta_5_3_19,1.0
theta_5_4_19,0.0
theta_5_5_19,0.0
theta_5_6_19,0.0
theta_5_7_19,0.0
theta_5_8_19,0.0
theta_5_9_19,0.0
theta_6_0_19,0.0
theta_6_1_19,0.0
theta_6_2_19,0.0
theta_6_3_19,1.0
theta_6_4_19,0.0
theta_6_5_19,0.0
theta_6_6_19,0.0
theta_6_7_19,0.0
theta_6_8_19,0.0
theta_6_9_19,0.0
theta_0_0_23,0.07142857142857184
theta_0_1_23,0.9285714285714282
theta_0_2_23,0.0
theta_0_3_23,0.0
theta_0_4_23,0.0
theta_0_5_23,0.0
theta_0_6_23,0.0
theta_0_7_23,0.0
theta_0_8_23,0.0
theta_0_9_23,0.0
theta_5_0_23,0.0
theta_5_1_23,1.0
theta_5_2_23,0.0
theta_5_3_23,0.0
theta_5_4_23,0.0
theta_5_5_23,0.0
theta_5_6_23,0.0
theta_5_7_23,0.0
theta_5_8_23,0.0
theta_5_9_23,0.0
theta_7_0_23,0.0
theta_7_1_23,1.0
theta_7_2_23,0.0
theta_7_3_23,0.0
theta_7_4_23,0.0
theta_7_5_23,0.0
theta_7_6_23,0.0
theta_7_7_23,0.0
theta_7_8_23,0.0
theta_7_9_23,0.0
theta_8_0_23,0.0
theta_8_1_23,1.0
theta_8_2_23,0.0
theta_8_3_23,0.0
theta_8_4_23,0.0
theta_8_5_23,0.0
theta_8_6_23,0.0
theta_8_7_23,0.0
theta_8_8_23,0.0
theta_8_9_23,0.0
theta_9_0_24,0.0
theta_9_1_24,0.0
theta_9_2_24,0.0
theta_9_3_24,0.0
theta_9_4_24,0.0
theta_9_5_24,0.0
theta_9_6_24,0.0
theta_9_7_24,0.0
theta_9_8_24,0.0
theta_9_9_24,1.0
theta_0_0_26,0.0
theta_0_1_26,0.0
theta_0_2_26,1.0
theta_0_3_26,0.0
theta_0_4_26,0.0
theta_0_5_26,0.0
theta_0_6_26,0.0
theta_0_7_26,0.0
theta_0_8_26,0.0
theta_0_9_26,0.0
theta_5_0_26,0.0
theta_5_1_26,0.0
theta_5_2_26,1.0
theta_5_3_26,0.0
theta_5_4_26,0.0
theta_5_5_26,0.0
theta_5_6_26,0.0
theta_5_7_26,0.0
theta_5_8_26,0.0
theta_5_9_26,0.0
theta_8_0_26,0.0
theta_8_1_26,0.0
theta_8_2_26,1.0
theta_8_3_26,0.0
theta_8_4_26,0.0
theta_8_5_26,0.0
theta_8_6_26,0.0
theta_8_7_26,0.0
theta_8_8_26,0.0
theta_8_9_26,0.0
theta_1_0_27,0.0
theta_1_1_27,1.0
theta_1_2_27,0.0
theta_1_3_27,0.0
theta_1_4_27,0.0
theta_1_5_27,0.0
theta_1_6_27,0.0
theta_1_7_27,0.0
theta_1_8_27,0.0
theta_1_9_27,0.0
theta_4_0_27,0.0
theta_4_1_27,0.0
theta_4_2_27,0.0
theta_4_3_27,0.0
theta_4_4_27,1.0
theta_4_5_27,0.0
theta_4_6_27,0.0
theta_4_7_27,0.0
theta_4_8_27,0.0
theta_4_9_27,0.0
theta_5_0_27,0.0
theta_5_1_27,0.0
theta_5_2_27,0.0
theta_5_3_27,0.0
theta_5_4_27,0.0
theta_5_5_27,1.0
theta_5_6_27,0.0
theta_5_7_27,0.0
theta_5_8_27,0.0
theta_5_9_27,0.0
